N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-32,37 MLWS	33,75					
2	-32,62 MLWS	34,00	9	36	9	28	
3	-32,87 MLWS	34,25	4	36	13	63	
4	-33,12 MLWS	34,50	4	36	17	63	
5	-33,37 MLWS	34,75	4	36	21	63	
6	-33,62 MLWS	35,00	4	36	25	63	
7	-33,87 MLWS	35,25	4	36	29	63	
8	-34,12 MLWS	35,50	4	36	33	63	
9	-34,37 MLWS	35,75	4	36	37	63	
10	-34,62 MLWS	36,00	4	36	41	63	
11	-34,87 MLWS	36,25	4	36	45	63	
12	-35,12 MLWS	36,50	4	36	49	63	
13	-35,37 MLWS	36,75	4	36	53	63	
14	-35,62 MLWS	37,00	4	36	57	63	
15	-35,87 MLWS	37,25	3	36	60	83	
16	-36,12 MLWS	37,50	3	36	63	83	
17	-36,37 MLWS	37,75	3	36	66	83	
18	-36,62 MLWS	38,00	3	36	69	83	
19	-36,87 MLWS	38,25	3	36	72	83	
20	-37,12 MLWS	38,50	3	36	75	83	
21	-37,37 MLWS	38,75	3	36	78	83	
22	-37,62 MLWS	39,00	3	36	81	83	
23	-37,87 MLWS	39,25	2	36	83	125	
24	-38,12 MLWS	39,50	3	36	86	83	
25	-38,37 MLWS	39,75	3	36	89	83	
26	-38,62 MLWS	40,00	4	36	93	63	
27	-38,87 MLWS	40,25	4	36	97	63	
28	-39,12 MLWS	40,50	4	36	101	63	
29	-39,37 MLWS	40,75	36				
30	-39,62 MLWS	41,00	36				
31	-39,87 MLWS	41,25	36				
32	-40,12 MLWS	41,50	36				
33	-40,37 MLWS	41,75	36				
34	-40,62 MLWS	42,00	36				
35	-40,87 MLWS	42,25	10	36	111	25	
36	-41,12 MLWS	42,50	9	36	120	28	
37	-41,37 MLWS	42,75	9	36	129	28	
38	-41,62 MLWS	43,00	9	36	138	28	
39	-41,87 MLWS	43,25	9	36	147	28	
40	-42,12 MLWS	43,50	8	36	155	31	
41	-42,37 MLWS	43,75	9	36	164	28	
42	-42,62 MLWS	44,00	8	36	172	31	
43	-42,87 MLWS	44,25	9	36	181	28	
44	-43,12 MLWS	44,50	9	36	190	28	
45	-43,37 MLWS	44,75	9	36	199	28	
46	-43,62 MLWS	45,00	9	36	208	28	
47	-43,87 MLWS	45,25	9	36	217	28	
48	-44,12 MLWS	45,50	9	36	226	28	
49	-44,37 MLWS	45,75	9	36	235	28	
50	-44,62 MLWS	46,00	10	36	245	25	
51	-44,87 MLWS	46,25	10	36	255	25,0	
52	-45,12 MLWS	46,50	11	36	266	22,7	
53	-45,37 MLWS	46,75	11	36	277	22,7	
54	-45,62 MLWS	47,00	11	36	288	22,7	
55	-45,87 MLWS	47,25	11	36	299	22,7	
56	-46,12 MLWS	47,50	11	36	310	22,7	
57	-46,37 MLWS	47,75	13	36	323	19,2	
58	-46,62 MLWS	48,00	13	36	336	19,2	
59	-46,87 MLWS	48,25	12	36	348	20,8	
60	-47,12 MLWS	48,50	19	36	367	13,2	
61	-47,37 MLWS	48,75	24	36	391	10,4	
62	-47,62 MLWS	49,00	24	36	415	10,4	
63	-47,87 MLWS	49,25	29	36	444	8,6	
64	-48,12 MLWS	49,50	32	36	476	7,8	
65	-48,37 MLWS	49,75	29	36	505	8,6	
66	-48,62 MLWS	50,00	25	51	530	10,0	
67	-48,87 MLWS	50,25	29	51	559	8,6	
68	-49,12 MLWS	50,50	35	51	594	7,1	
69	-49,37 MLWS	50,75	35	51	629	7,1	
70	-49,62 MLWS	51,00	34	54	663	7,4	
71	-49,87 MLWS	51,25	38	54	701	6,6	
72	-50,12 MLWS	51,50	35	71	736	7,1	
73	-50,37 MLWS	51,75	32	71	768	7,8	
74	-50,62 MLWS	52,00	32	71	800	7,8	
75	-50,87 MLWS	52,25	36	80	836	6,9	
76	-51,12 MLWS	52,50	29	80	865	8,6	
77	-51,37 MLWS	52,75	29	80	894	8,6	
78	-51,62 MLWS	53,00	31	100	925	8,1	
79	-51,87 MLWS	53,25	29	100	954	8,6	
80	-52,12 MLWS	53,50	28	100	982	8,9	
81	-52,37 MLWS	53,75	28	100	1.010	8,9	
82	-52,62 MLWS	54,00	28	100	1.038	8,9	
83	-52,87 MLWS	54,25	26	100	1.064	9,6	
84	-53,12 MLWS	54,50	26	100	1.090	9,6	
85	-53,37 MLWS	54,75	26	100	1.116	9,6	
86	-53,62 MLWS	55,00	26	100	1.142	9,6	
87	-53,87 MLWS	55,25	29	100	1.171	8,6	
88	-54,12 MLWS	55,50	29	100	1.200	8,6	
89	-54,37 MLWS	55,75	29	100	1.229	8,6	
90	-54,62 MLWS	56,00	28	110	1.257	8,9	
91	-54,87 MLWS	56,25	29	110	1.286	8,6	
92	-55,12 MLWS	56,50	28	120	1.314	8,9	
93	-55,37 MLWS	56,75	28	120	1.342	8,9	
94	-55,62 MLWS	57,00	28	120	1.370	8,9	
95	-55,87 MLWS	57,25	28	120	1.398	8,9	
96	-56,12 MLWS	57,50	28	120	1.426	8,9	
97	-56,37 MLWS	57,75	26	120	1.452	9,6	
98	-56,62 MLWS	58,00	25	120	1.477	10,0	
99	-56,87 MLWS	58,25	25	120	1.502	10,0	
100	-57,12 MLWS	58,50	26	120	1.528	9,6	
101	-57,37 MLWS	58,75	26	120	1.554	9,6	
102	-57,62 MLWS	59,00	26	120	1.580	9,6	
103	-57,87 MLWS	59,25	26	120	1.606	9,6	
104	-58,12 MLWS	59,50	26	120	1.632	9,6	
105	-58,37 MLWS	59,75	26	120	1.658	9,6	
106	-58,62 MLWS	60,00	24	120	1.682	10,4	
