N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-37,68 MLWS	38,75					
2	-37,93 MLWS	39,00	2	36	2	125	
3	-38,18 MLWS	39,25	7	36	9	36	
4	-38,43 MLWS	39,50	8	36	17	31	
5	-38,68 MLWS	39,75	8	36	25	31	
6	-38,93 MLWS	40,00	8	36	33	31	
7	-39,18 MLWS	40,25	7	36	40	36	
8	-39,43 MLWS	40,50	6	36	46	42	
9	-39,68 MLWS	40,75	6	36	52	42	
10	-39,93 MLWS	41,00	6	36	58	42	
11	-40,18 MLWS	41,25	7	36	65	36	
12	-40,43 MLWS	41,50	7	36	72	36	
13	-40,68 MLWS	41,75	7	36	79	36	
14	-40,93 MLWS	42,00	6	36	85	42	
15	-41,18 MLWS	42,25	6	36	91	42	
16	-41,43 MLWS	42,50	7	36	98	36	
17	-41,68 MLWS	42,75	7	36	105	36	
18	-41,93 MLWS	43,00	7	36	112	36	
19	-42,18 MLWS	43,25	8	36	120	31	
20	-42,43 MLWS	43,50	8	36	128	31	
21	-42,68 MLWS	43,75	8	36	136	31	
22	-42,93 MLWS	44,00	9	36	145	28	
23	-43,18 MLWS	44,25	9	36	154	28	
24	-43,43 MLWS	44,50	9	36	163	28	
25	-43,68 MLWS	44,75	9	36	172	28	
26	-43,93 MLWS	45,00	10	36	182	25	
27	-44,18 MLWS	45,25	10	36	192	25	
28	-44,43 MLWS	45,50	10	36	202	25	
29	-44,68 MLWS	45,75	11	36	213	23	
30	-44,93 MLWS	46,00	11	36	224	23	
31	-45,18 MLWS	46,25	13	36	237	19	
32	-45,43 MLWS	46,50	13	36	250	19	
33	-45,68 MLWS	46,75	13	36	263	19	
34	-45,93 MLWS	47,00	15	36	278	17	
35	-46,18 MLWS	47,25	15	36	293	17	
36	-46,43 MLWS	47,50	19	36	312	13	
37	-46,68 MLWS	47,75	18	36	330	14	
38	-46,93 MLWS	48,00	18	36	348	14	
39	-47,18 MLWS	48,25	19	36	367	13	
40	-47,43 MLWS	48,50	23	36	390	11	
41	-47,68 MLWS	48,75	21	36	411	12	
42	-47,93 MLWS	49,00	20	36	431	13	
43	-48,18 MLWS	49,25	20	36	451	13	
44	-48,43 MLWS	49,50	20	36	471	13	
45	-48,68 MLWS	49,75	20	36	491	13	
46	-48,93 MLWS	50,00	20	36	511	13	
47	-49,18 MLWS	50,25	21	36	532	12	
48	-49,43 MLWS	50,50	23	36	555	11	
49	-49,68 MLWS	50,75	23	36	578	11	
50	-49,93 MLWS	51,00	23	36	601	11	
51	-50,18 MLWS	51,25	26	36	627	9,6	
52	-50,43 MLWS	51,50	26	36	653	9,6	
53	-50,68 MLWS	51,75	26	36	679	9,6	
54	-50,93 MLWS	52,00	23	38	702	10,9	
55	-51,18 MLWS	52,25	22	38	724	11,4	
56	-51,43 MLWS	52,50	23	50	747	10,9	
57	-51,68 MLWS	52,75	25	50	772	10,0	
58	-51,93 MLWS	53,00	26	50	798	9,6	
59	-52,18 MLWS	53,25	29	50	827	8,6	
60	-52,43 MLWS	53,50	27	52	854	9,3	
61	-52,68 MLWS	53,75	29	52	883	8,6	
62	-52,93 MLWS	54,00	25	58	908	10,0	
63	-53,18 MLWS	54,25	26	58	934	9,6	
64	-53,43 MLWS	54,50	26	58	960	9,6	
65	-53,68 MLWS	54,75	26	58	986	9,6	
66	-53,93 MLWS	55,00	29	58	1.015	8,6	
67	-54,18 MLWS	55,25	29	58	1.044	8,6	
68	-54,43 MLWS	55,50	28	58	1.072	8,9	
69	-54,68 MLWS	55,75	27	64	1.099	9,3	
70	-54,93 MLWS	56,00	27	64	1.126	9,3	
71	-55,18 MLWS	56,25	32	64	1.158	7,8	
72	-55,43 MLWS	56,50	28	66	1.186	8,9	
73	-55,68 MLWS	56,75	28	69	1.214	8,9	
74	-55,93 MLWS	57,00	29	69	1.243	8,6	
75	-56,18 MLWS	57,25	29	71	1.272	8,6	
76	-56,43 MLWS	57,50	31	71	1.303	8,1	
77	-56,68 MLWS	57,75	31	71	1.334	8,1	
