N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-32,97 MLWS	34,00					
2	-33,22 MLWS	34,25	5	36	5	50	
3	-33,47 MLWS	34,50	2	36	7	125	
4	-33,72 MLWS	34,75	2	36	9	125	
5	-33,97 MLWS	35,00					
6	-34,22 MLWS	35,25					
7	-34,47 MLWS	35,50					
8	-34,72 MLWS	35,75					
9	-34,97 MLWS	36,00					
10	-35,22 MLWS	36,25					
11	-35,47 MLWS	36,50					
12	-35,72 MLWS	36,75					
13	-35,97 MLWS	37,00					
14	-36,22 MLWS	37,25					
15	-36,47 MLWS	37,50					
16	-36,72 MLWS	37,75					
17	-36,97 MLWS	38,00					
18	-37,22 MLWS	38,25					
19	-37,47 MLWS	38,50					
20	-37,72 MLWS	38,75					
21	-37,97 MLWS	39,00					
22	-38,22 MLWS	39,25	8	36	17	31	
23	-38,47 MLWS	39,50	7	36	24	36	
24	-38,72 MLWS	39,75	8	36	32	31	
25	-38,97 MLWS	40,00	8	36	40	31	
26	-39,22 MLWS	40,25	8	36	48	31	
27	-39,47 MLWS	40,50	8	36	56	31	
28	-39,72 MLWS	40,75	8	36	64	31	
29	-39,97 MLWS	41,00	7	36	71	36	
30	-40,22 MLWS	41,25	7	36	78	36	
31	-40,47 MLWS	41,50	8	36	86	31	
32	-40,72 MLWS	41,75	10	36	96	25	
33	-40,97 MLWS	42,00	10	36	106	25	
34	-41,22 MLWS	42,25	7	36	113	36	
35	-41,47 MLWS	42,50	9	36	122	28	
36	-41,72 MLWS	42,75	9	36	131	28	
37	-41,97 MLWS	43,00	10	36	141	25	
38	-42,22 MLWS	43,25	10	36	151	25	
39	-42,47 MLWS	43,50	8	36	159	31	
40	-42,72 MLWS	43,75	10	36	169	25	
41	-42,97 MLWS	44,00	10	36	179	25	
42	-43,22 MLWS	44,25	11	36	190	23	
43	-43,47 MLWS	44,50	11	36	201	23	
44	-43,72 MLWS	44,75	11	36	212	23	
45	-43,97 MLWS	45,00	12	36	224	21	
46	-44,22 MLWS	45,25	11	36	235	23	
47	-44,47 MLWS	45,50	12	36	247	21	
48	-44,72 MLWS	45,75	12	36	259	21	
49	-44,97 MLWS	46,00	14	36	273	18	
50	-45,22 MLWS	46,25	14	36	287	18	
51	-45,47 MLWS	46,50	15	36	302	16,7	
52	-45,72 MLWS	46,75	15	36	317	16,7	
53	-45,97 MLWS	47,00	16	36	333	15,6	
54	-46,22 MLWS	47,25	16	36	349	15,6	
55	-46,47 MLWS	47,50	18	36	367	13,9	
56	-46,72 MLWS	47,75	16	36	383	15,6	
57	-46,97 MLWS	48,00	18	36	401	13,9	
58	-47,22 MLWS	48,25	18	36	419	13,9	
