N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-37,55 MLWS	38,50					
2	-37,80 MLWS	38,75	11	36	11	23	
3	-38,05 MLWS	39,00	8	36	19	31	
4	-38,30 MLWS	39,25	8	36	27	31	
5	-38,55 MLWS	39,50	8	36	35	31	
6	-38,80 MLWS	39,75	5	36	40	50	
7	-39,05 MLWS	40,00	5	36	45	50	
8	-39,30 MLWS	40,25	5	36	50	50	
9	-39,55 MLWS	40,50	7	36	57	36	
10	-39,80 MLWS	40,75	6	36	63	42	
11	-40,05 MLWS	41,00	5	36	68	50	
12	-40,30 MLWS	41,25	6	36	74	42	
13	-40,55 MLWS	41,50	6	36	80	42	
14	-40,80 MLWS	41,75	7	36	87	36	
15	-41,05 MLWS	42,00	7	36	94	36	
16	-41,30 MLWS	42,25	6	36	100	42	
17	-41,55 MLWS	42,50	6	36	106	42	
18	-41,80 MLWS	42,75	6	36	112	42	
19	-42,05 MLWS	43,00	6	36	118	42	
20	-42,30 MLWS	43,25	7	36	125	36	
21	-42,55 MLWS	43,50	7	36	132	36	
22	-42,80 MLWS	43,75	7	36	139	36	
23	-43,05 MLWS	44,00	9	36	148	28	
24	-43,30 MLWS	44,25	9	36	157	28	
25	-43,55 MLWS	44,50	8	36	165	31	
26	-43,80 MLWS	44,75	8	36	173	31	
27	-44,05 MLWS	45,00	8	36	181	31	
28	-44,30 MLWS	45,25	8	36	189	31	
29	-44,55 MLWS	45,50	10	36	199	25	
30	-44,80 MLWS	45,75	9	36	208	28	
31	-45,05 MLWS	46,00	9	36	217	28	
32	-45,30 MLWS	46,25	9	36	226	28	
33	-45,55 MLWS	46,50	11	36	237	23	
34	-45,80 MLWS	46,75	11	36	248	23	
35	-46,05 MLWS	47,00	11	36	259	23	
36	-46,30 MLWS	47,25	11	36	270	23	
37	-46,55 MLWS	47,50	11	36	281	23	
38	-46,80 MLWS	47,75	11	36	292	23	
39	-47,05 MLWS	48,00	15	36	307	17	
40	-47,30 MLWS	48,25	13	36	320	19	
41	-47,55 MLWS	48,50	13	36	333	19	
42	-47,80 MLWS	48,75	16	36	349	16	
43	-48,05 MLWS	49,00	15	36	364	17	
44	-48,30 MLWS	49,25	15	36	379	17	
45	-48,55 MLWS	49,50	15	36	394	17	
46	-48,80 MLWS	49,75	15	36	409	17	
47	-49,05 MLWS	50,00	15	36	424	17	
48	-49,30 MLWS	50,25	15	36	439	17	
49	-49,55 MLWS	50,50	20	36	459	13	
50	-49,80 MLWS	50,75	19	36	478	13	
51	-50,05 MLWS	51,00	18	36	496	13,9	
52	-50,30 MLWS	51,25	18	36	514	13,9	
53	-50,55 MLWS	51,50	21	36	535	11,9	
54	-50,80 MLWS	51,75	25	36	560	10,0	
55	-51,05 MLWS	52,00	25	36	585	10,0	
56	-51,30 MLWS	52,25	25	36	610	10,0	
57	-51,55 MLWS	52,50	25	36	635	10,0	
58	-51,80 MLWS	52,75	25	36	660	10,0	
59	-52,05 MLWS	53,00	30	36	690	8,3	
60	-52,30 MLWS	53,25	33	36	723	7,6	
61	-52,55 MLWS	53,50	31	41	754	8,1	
62	-52,80 MLWS	53,75	31	41	785	8,1	
63	-53,05 MLWS	54,00	29	45	814	8,6	
64	-53,30 MLWS	54,25	28	45	842	8,9	
65	-53,55 MLWS	54,50	26	65	868	9,6	
66	-53,80 MLWS	54,75	23	69	891	10,9	
67	-54,05 MLWS	55,00	25	69	916	10,0	
68	-54,30 MLWS	55,25	23	85	939	10,9	
69	-54,55 MLWS	55,50	19	85	958	13,2	
70	-54,80 MLWS	55,75	19	85	977	13,2	
71	-55,05 MLWS	56,00	19	80	996	13,2	
72	-55,30 MLWS	56,25	19	75	1.015	13,2	
73	-55,55 MLWS	56,50	25	75	1.040	10,0	
74	-55,80 MLWS	56,75	25	75	1.065	10,0	
75	-56,05 MLWS	57,00	24	75	1.089	10,4	
76	-56,30 MLWS	57,25	24	75	1.113	10,4	
77	-56,55 MLWS	57,50	24	75	1.137	10,4	
78	-56,80 MLWS	57,75	27	75	1.164	9,3	
79	-57,05 MLWS	58,00	25	75	1.189	10,0	
80	-57,30 MLWS	58,25	22	90	1.211	11,4	
81	-57,55 MLWS	58,50	23	90	1.234	10,9	
82	-57,80 MLWS	58,75	24	90	1.258	10,4	
83	-58,05 MLWS	59,00	24	90	1.282	10,4	
84	-58,30 MLWS	59,25	24	90	1.306	10,4	
85	-58,55 MLWS	59,50	24	90	1.330	10,4	
86	-58,80 MLWS	59,75	26	100	1.356	9,6	
87	-59,05 MLWS	60,00	28	100	1.384	8,9	
88	-59,30 MLWS	60,25	28	100	1.412	8,9	
89	-59,55 MLWS	60,50	27	110	1.439	9,3	
90	-59,80 MLWS	60,75	25	110	1.464	10,0	
91	-60,05 MLWS	61,00	26	120	1.490	9,6	
92	-60,30 MLWS	61,25	27	120	1.517	9,3	
93	-60,55 MLWS	61,50	27	120	1.544	9,3	
94	-60,80 MLWS	61,75	28	120	1.572	8,9	
95	-61,05 MLWS	62,00	28	120	1.600	8,9	
96	-61,30 MLWS	62,25	28	150	1.628	8,9	
97	-61,55 MLWS	62,50	28	150	1.656	8,9	
