N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-37,83 MLWS	39,00					
2	-38,08 MLWS	39,25	5	36	5	50	
3	-38,33 MLWS	39,50	4	36	9	63	
4	-38,58 MLWS	39,75	4	36	13	63	
5	-38,83 MLWS	40,00	7	36	20	36	
6	-39,08 MLWS	40,25	5	36	25	50	
7	-39,33 MLWS	40,50	5	36	30	50	
8	-39,58 MLWS	40,75	5	36	35	50	
9	-39,83 MLWS	41,00	7	36	42	36	
10	-40,08 MLWS	41,25	7	36	49	36	
11	-40,33 MLWS	41,50	7	36	56	36	
12	-40,58 MLWS	41,75	7	36	63	36	
13	-40,83 MLWS	42,00	7	36	70	36	
14	-41,08 MLWS	42,25	6	36	76	42	
15	-41,33 MLWS	42,50	6	36	82	42	
16	-41,58 MLWS	42,75	6	36	88	42	
17	-41,83 MLWS	43,00	6	36	94	42	
18	-42,08 MLWS	43,25	6	36	100	42	
19	-42,33 MLWS	43,50	6	36	106	42	
20	-42,58 MLWS	43,75	6	36	112	42	
21	-42,83 MLWS	44,00	5	36	117	50	
22	-43,08 MLWS	44,25	5	36	122	50	
23	-43,33 MLWS	44,50	8	36	130	31	
24	-43,58 MLWS	44,75	8	36	138	31	
25	-43,83 MLWS	45,00	8	36	146	31	
26	-44,08 MLWS	45,25	8	36	154	31	
27	-44,33 MLWS	45,50	8	36	162	31	
28	-44,58 MLWS	45,75	8	36	170	31	
29	-44,83 MLWS	46,00	8	36	178	31	
30	-45,08 MLWS	46,25	9	36	187	28	
31	-45,33 MLWS	46,50	9	36	196	28	
32	-45,58 MLWS	46,75	9	36	205	28	
33	-45,83 MLWS	47,00	12	36	217	21	
34	-46,08 MLWS	47,25	12	36	229	21	
35	-46,33 MLWS	47,50	12	36	241	21	
36	-46,58 MLWS	47,75	12	36	253	21	
37	-46,83 MLWS	48,00	13	36	266	19	
38	-47,08 MLWS	48,25	15	36	281	17	
39	-47,33 MLWS	48,50	15	36	296	17	
40	-47,58 MLWS	48,75	15	36	311	17	
41	-47,83 MLWS	49,00	15	36	326	17	
42	-48,08 MLWS	49,25	15	36	341	17	
43	-48,33 MLWS	49,50	15	36	356	17	
44	-48,58 MLWS	49,75	15	36	371	17	
45	-48,83 MLWS	50,00	20	36	391	13	
46	-49,08 MLWS	50,25	17	36	408	15	
47	-49,33 MLWS	50,50	20	36	428	13	
48	-49,58 MLWS	50,75	20	36	448	13	
49	-49,83 MLWS	51,00	25	36	473	10	
50	-50,08 MLWS	51,25	25	36	498	10	
51	-50,33 MLWS	51,50	25	36	523	10,0	
52	-50,58 MLWS	51,75	25	36	548	10,0	
53	-50,83 MLWS	52,00	25	36	573	10,0	
54	-51,08 MLWS	52,25	25	36	598	10,0	
55	-51,33 MLWS	52,50	25	36	623	10,0	
56	-51,58 MLWS	52,75	25	36	648	10,0	
57	-51,83 MLWS	53,00	27	36	675	9,3	
58	-52,08 MLWS	53,25	27	36	702	9,3	
59	-52,33 MLWS	53,50	27	36	729	9,3	
60	-52,58 MLWS	53,75	27	36	756	9,3	
61	-52,83 MLWS	54,00	24	36	780	10,4	
62	-53,08 MLWS	54,25	20	50	800	12,5	
63	-53,33 MLWS	54,50	27	50	827	9,3	
64	-53,58 MLWS	54,75	27	50	854	9,3	
65	-53,83 MLWS	55,00	27	50	881	9,3	
66	-54,08 MLWS	55,25	27	50	908	9,3	
67	-54,33 MLWS	55,50	27	50	935	9,3	
68	-54,58 MLWS	55,75	27	50	962	9,3	
69	-54,83 MLWS	56,00	24	50	986	10,4	
70	-55,08 MLWS	56,25	24	50	1.010	10,4	
71	-55,33 MLWS	56,50	27	50	1.037	9,3	
72	-55,58 MLWS	56,75	27	50	1.064	9,3	
73	-55,83 MLWS	57,00	30	50	1.094	8,3	
74	-56,08 MLWS	57,25	30	50	1.124	8,3	
75	-56,33 MLWS	57,50	30	50	1.154	8,3	
76	-56,58 MLWS	57,75	30	50	1.184	8,3	
77	-56,83 MLWS	58,00	25	50	1.209	10,0	
78	-57,08 MLWS	58,25	30	50	1.239	8,3	
79	-57,33 MLWS	58,50	30	50	1.269	8,3	
80	-57,58 MLWS	58,75	32	50	1.301	7,8	
81	-57,83 MLWS	59,00	32	50	1.333	7,8	
82	-58,08 MLWS	59,25	32	50	1.365	7,8	
83	-58,33 MLWS	59,50	21	50	1.386	11,9	
84	-58,58 MLWS	59,75	22	50	1.408	11,4	
85	-58,83 MLWS	60,00	22	50	1.430	11,4	
86	-59,08 MLWS	60,25	22	90	1.452	11,4	
87	-59,33 MLWS	60,50	25	90	1.477	10,0	
88	-59,58 MLWS	60,75	25	90	1.502	10,0	
89	-59,83 MLWS	61,00	25	130	1.527	10,0	
90	-60,08 MLWS	61,25	25	130	1.552	10,0	
91	-60,33 MLWS	61,50	25	140	1.577	10,0	
92	-60,58 MLWS	61,75	25	140	1.602	10,0	
93	-60,83 MLWS	62,00	25	140	1.627	10,0	
94	-61,08 MLWS	62,25	25	140	1.652	10,0	
95	-61,33 MLWS	62,50	27	150	1.679	9,3	
96	-61,58 MLWS	62,75	27	150	1.706	9,3	
97	-61,83 MLWS	63,00	27	150	1.733	9,3	
98	-62,08 MLWS	63,25	27	160	1.760	9,3	
99	-62,33 MLWS	63,50	27	160	1.787	9,3	
100	-62,58 MLWS	63,75	29	160	1.816	8,6	
101	-62,83 MLWS	64,00	29	160	1.845	8,6	
102	-63,08 MLWS	64,25	29	160	1.874	8,6	
103	-63,33 MLWS	64,50	31	160	1.905	8,1	
104	-63,58 MLWS	64,75	31	160	1.936	8,1	
105	-63,83 MLWS	65,00	31	160	1.967	8,1	
106	-64,08 MLWS	65,25	31	160	1.998	8,1	
107	-64,33 MLWS	65,50	27	160	2.025	9,3	
108	-64,58 MLWS	65,75	33	160	2.058	7,6	
109	-64,83 MLWS	66,00	33	160	2.091	7,6	
110	-65,08 MLWS	66,25	33	160	2.124	7,6	
111	-65,33 MLWS	66,50	44	160	2.168	5,7	
112	-65,58 MLWS	66,75	33	160	2.201	7,6	
113	-65,83 MLWS	67,00	33	160	2.234	7,6	
114	-66,08 MLWS	67,25	33	160	2.267	7,6	
115	-66,33 MLWS	67,50	44	160	2.311	5,7	
116	-66,58 MLWS	67,75	35	160	2.346	7,1	
117	-66,83 MLWS	68,00	28	160	2.374	8,9	
118	-67,08 MLWS	68,25	35	160	2.409	7,1	
119	-67,33 MLWS	68,50	29	160	2.438	8,6	
120	-67,58 MLWS	68,75	44	160	2.482	5,7	
121	-67,83 MLWS	69,00	68	160	2.550	3,7	
122	-68,08 MLWS	69,25	39	160	2.589	6,4	
123	-68,33 MLWS	69,50	42	160	2.631	6,0	
124	-68,58 MLWS	69,75	54	160	2.685	4,6	
125	-68,83 MLWS	70,00	54	160	2.739	4,6	
126	-69,08 MLWS	70,25	52	160	2.791	4,8	
127	-69,33 MLWS	70,50	23	160	2.814	10,9	
128	-69,58 MLWS	70,75	28	160	2.842	8,9	
129	-69,83 MLWS	71,00	32	160	2.874	7,8	
130	-70,08 MLWS	71,25	32	160	2.906	7,8	
131	-70,33 MLWS	71,50	33	160	2.939	7,6	
132	-70,58 MLWS	71,75	33	160	2.972	7,6	
133	-70,83 MLWS	72,00	33	160	3.005	7,6	
134	-71,08 MLWS	72,25	33	160	3.038	7,6	
135	-71,33 MLWS	72,50	33	160	3.071	7,6	
136	-71,58 MLWS	72,75	35	160	3.106	7,1	
137	-71,83 MLWS	73,00	35	160	3.141	7,1	
138	-72,08 MLWS	73,25	35	160	3.176	7,1	
139	-72,33 MLWS	73,50	35	160	3.211	7,1	
140	-72,58 MLWS	73,75	35	160	3.246	7,1	
141	-72,83 MLWS	74,00	35	160	3.281	7,1	
142	-73,08 MLWS	74,25	35	160	3.316	7,1	
143	-73,33 MLWS	74,50	35	160	3.351	7,1	
144	-73,58 MLWS	74,75	35	160	3.386	7,1	
145	-73,83 MLWS	75,00	35	185	3.421	7,1	
146	-74,08 MLWS	75,25	34	185	3.455	7,4	
147	-74,33 MLWS	75,50	34	185	3.489	7,4	
148	-74,58 MLWS	75,75	37	185	3.526	6,8	
149	-74,83 MLWS	76,00	83	185	3.609	3,0	
150	-75,08 MLWS	76,25	30	185	3.639	8,3	
151	-75,33 MLWS	76,50	43	185	3.682	5,8	
152	-75,58 MLWS	76,75	43	185	3.725	5,8	
153	-75,83 MLWS	77,00	42	185	3.767	6,0	
154	-76,08 MLWS	77,25	38	185	3.805	6,6	
