N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-38,89 MLWS	40,00					
2	-39,14 MLWS	40,25	6	36	6	42	
3	-39,39 MLWS	40,50	6	36	12	42	
4	-39,64 MLWS	40,75	6	36	18	42	
5	-39,89 MLWS	41,00	6	36	24	42	
6	-40,14 MLWS	41,25	6	36	30	42	
7	-40,39 MLWS	41,50	6	36	36	42	
8	-40,64 MLWS	41,75	6	36	42	42	
9	-40,89 MLWS	42,00	6	36	48	42	
10	-41,14 MLWS	42,25	6	36	54	42	
11	-41,39 MLWS	42,50	6	36	60	42	
12	-41,64 MLWS	42,75	6	36	66	42	
13	-41,89 MLWS	43,00	8	36	74	31	
14	-42,14 MLWS	43,25	6	36	80	42	
15	-42,39 MLWS	43,50	7	36	87	36	
16	-42,64 MLWS	43,75	7	36	94	36	
17	-42,89 MLWS	44,00	7	36	101	36	
18	-43,14 MLWS	44,25	7	36	108	36	
19	-43,39 MLWS	44,50	7	36	115	36	
20	-43,64 MLWS	44,75	7	36	122	36	
21	-43,89 MLWS	45,00	6	36	128	42	
22	-44,14 MLWS	45,25	6	36	134	42	
23	-44,39 MLWS	45,50	7	36	141	36	
24	-44,64 MLWS	45,75	7	36	148	36	
25	-44,89 MLWS	46,00	6	36	154	42	
26	-45,14 MLWS	46,25	7	36	161	36	
27	-45,39 MLWS	46,50	9	36	170	28	
28	-45,64 MLWS	46,75	9	36	179	28	
29	-45,89 MLWS	47,00	10	36	189	25	
30	-46,14 MLWS	47,25	12	36	201	21	
31	-46,39 MLWS	47,50	12	36	213	21	
32	-46,64 MLWS	47,75	11	36	224	23	
33	-46,89 MLWS	48,00	12	36	236	21	
34	-47,14 MLWS	48,25	13	36	249	19	
35	-47,39 MLWS	48,50	13	36	262	19	
36	-47,64 MLWS	48,75	13	36	275	19	
37	-47,89 MLWS	49,00	13	36	288	19	
38	-48,14 MLWS	49,25	13	36	301	19	
39	-48,39 MLWS	49,50	13	36	314	19	
40	-48,64 MLWS	49,75	14	36	328	18	
41	-48,89 MLWS	50,00	16	36	344	16	
42	-49,14 MLWS	50,25	16	36	360	16	
43	-49,39 MLWS	50,50	15	36	375	17	
44	-49,64 MLWS	50,75	17	36	392	15	
45	-49,89 MLWS	51,00	19	36	411	13	
46	-50,14 MLWS	51,25	17	36	428	15	
47	-50,39 MLWS	51,50	19	36	447	13	
48	-50,64 MLWS	51,75	19	36	466	13	
49	-50,89 MLWS	52,00	24	36	490	10	
50	-51,14 MLWS	52,25	24	36	514	10	
51	-51,39 MLWS	52,50	24	36	538	10,4	
52	-51,64 MLWS	52,75	24	36	562	10,4	
53	-51,89 MLWS	53,00	24	36	586	10,4	
54	-52,14 MLWS	53,25	24	41	610	10,4	
55	-52,39 MLWS	53,50	29	41	639	8,6	
56	-52,64 MLWS	53,75	24	41	663	10,4	
57	-52,89 MLWS	54,00	23	48	686	10,9	
58	-53,14 MLWS	54,25	23	48	709	10,9	
59	-53,39 MLWS	54,50	26	51	735	9,6	
60	-53,64 MLWS	54,75	24	51	759	10,4	
61	-53,89 MLWS	55,00	24	51	783	10,4	
62	-54,14 MLWS	55,25	24	52	807	10,4	
63	-54,39 MLWS	55,50	23	52	830	10,9	
64	-54,64 MLWS	55,75	25	52	855	10,0	
65	-54,89 MLWS	56,00	25	52	880	10,0	
