N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-35,79 MLWS	36,50					
2	-36,04 MLWS	36,75	4	36	4	63	
3	-36,29 MLWS	37,00	5	36	9	50	
4	-36,54 MLWS	37,25	7	36	16	36	
5	-36,79 MLWS	37,50	7	36	23	36	
6	-37,04 MLWS	37,75	7	36	30	36	
7	-37,29 MLWS	38,00	7	36	37	36	
8	-37,54 MLWS	38,25	7	36	44	36	
9	-37,79 MLWS	38,50	7	36	51	36	
10	-38,04 MLWS	38,75	7	36	58	36	
11	-38,29 MLWS	39,00	7	36	65	36	
12	-38,54 MLWS	39,25	7	36	72	36	
13	-38,79 MLWS	39,50	7	36	79	36	
14	-39,04 MLWS	39,75	6	36	85	42	
15	-39,29 MLWS	40,00	6	36	91	42	
16	-39,54 MLWS	40,25	6	36	97	42	
17	-39,79 MLWS	40,50	6	36	103	42	
18	-40,04 MLWS	40,75	6	36	109	42	
19	-40,29 MLWS	41,00	6	36	115	42	
20	-40,54 MLWS	41,25	6	36	121	42	
21	-40,79 MLWS	41,50	7	36	128	36	
22	-41,04 MLWS	41,75	7	36	135	36	
23	-41,29 MLWS	42,00	8	36	143	31	
24	-41,54 MLWS	42,25	8	36	151	31	
25	-41,79 MLWS	42,50	10	36	161	25	
26	-42,04 MLWS	42,75	10	36	171	25	
27	-42,29 MLWS	43,00	10	36	181	25	
28	-42,54 MLWS	43,25	10	36	191	25	
29	-42,79 MLWS	43,50	10	36	201	25	
30	-43,04 MLWS	43,75	10	36	211	25	
31	-43,29 MLWS	44,00	10	36	221	25	
32	-43,54 MLWS	44,25	10	36	231	25	
33	-43,79 MLWS	44,50	10	36	241	25	
34	-44,04 MLWS	44,75	10	36	251	25	
35	-44,29 MLWS	45,00	10	36	261	25	
36	-44,54 MLWS	45,25	10	36	271	25	
37	-44,79 MLWS	45,50	12	36	283	21	
38	-45,04 MLWS	45,75	12	36	295	21	
39	-45,29 MLWS	46,00	12	36	307	21	
40	-45,54 MLWS	46,25	13	36	320	19	
41	-45,79 MLWS	46,50	16	36	336	16	
42	-46,04 MLWS	46,75	17	36	353	15	
43	-46,29 MLWS	47,00	17	36	370	15	
44	-46,54 MLWS	47,25	17	36	387	15	
45	-46,79 MLWS	47,50	17	36	404	15	
46	-47,04 MLWS	47,75	17	36	421	15	
47	-47,29 MLWS	48,00	17	36	438	15	
48	-47,54 MLWS	48,25	17	36	455	15	
49	-47,79 MLWS	48,50	17	36	472	15	
50	-48,04 MLWS	48,75	17	36	489	15	
51	-48,29 MLWS	49,00	20	36	509	12,5	
52	-48,54 MLWS	49,25	20	36	529	12,5	
53	-48,79 MLWS	49,50	20	36	549	12,5	
54	-49,04 MLWS	49,75	20	36	569	12,5	
55	-49,29 MLWS	50,00	20	36	589	12,5	
56	-49,54 MLWS	50,25	22	36	611	11,4	
57	-49,79 MLWS	50,50	22	36	633	11,4	
58	-50,04 MLWS	50,75	22	36	655	11,4	
59	-50,29 MLWS	51,00	22	36	677	11,4	
60	-50,54 MLWS	51,25	19	40	696	13,2	
61	-50,79 MLWS	51,50	19	40	715	13,2	
62	-51,04 MLWS	51,75	19	40	734	13,2	
63	-51,29 MLWS	52,00	23	40	757	10,9	
64	-51,54 MLWS	52,25	23	40	780	10,9	
65	-51,79 MLWS	52,50	23	40	803	10,9	
66	-52,04 MLWS	52,75	24	40	827	10,4	
67	-52,29 MLWS	53,00	24	50	851	10,4	
68	-52,54 MLWS	53,25	24	50	875	10,4	
69	-52,79 MLWS	53,50	24	50	899	10,4	
70	-53,04 MLWS	53,75	24	50	923	10,4	
71	-53,29 MLWS	54,00	27	60	950	9,3	
72	-53,54 MLWS	54,25	27	60	977	9,3	
73	-53,79 MLWS	54,50	27	60	1.004	9,3	
74	-54,04 MLWS	54,75	27	60	1.031	9,3	
75	-54,29 MLWS	55,00	27	60	1.058	9,3	
76	-54,54 MLWS	55,25	23	60	1.081	10,9	
77	-54,79 MLWS	55,50	23	70	1.104	10,9	
78	-55,04 MLWS	55,75	23	70	1.127	10,9	
79	-55,29 MLWS	56,00	23	70	1.150	10,9	
80	-55,54 MLWS	56,25	23	70	1.173	10,9	
81	-55,79 MLWS	56,50	23	70	1.196	10,9	
82	-56,04 MLWS	56,75	23	70	1.219	10,9	
83	-56,29 MLWS	57,00	28	70	1.247	8,9	
84	-56,54 MLWS	57,25	28	70	1.275	8,9	
85	-56,79 MLWS	57,50	17	70	1.292	14,7	
86	-57,04 MLWS	57,75	21	70	1.313	11,9	
