N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-37,01 MLWS	38,00					
2	-37,26 MLWS	38,25	7	36	7	36	
3	-37,51 MLWS	38,50	7	36	14	36	
4	-37,76 MLWS	38,75	7	36	21	36	
5	-38,01 MLWS	39,00	7	36	28	36	
6	-38,26 MLWS	39,25	7	36	35	36	
7	-38,51 MLWS	39,50	7	36	42	36	
8	-38,76 MLWS	39,75	7	36	49	36	
9	-39,01 MLWS	40,00	7	36	56	36	
10	-39,26 MLWS	40,25	7	36	63	36	
11	-39,51 MLWS	40,50	7	36	70	36	
12	-39,76 MLWS	40,75	7	36	77	36	
13	-40,01 MLWS	41,00	7	36	84	36	
14	-40,26 MLWS	41,25	6	36	90	42	
15	-40,51 MLWS	41,50	6	36	96	42	
16	-40,76 MLWS	41,75	6	36	102	42	
17	-41,01 MLWS	42,00	7	36	109	36	
18	-41,26 MLWS	42,25	7	36	116	36	
19	-41,51 MLWS	42,50	7	36	123	36	
20	-41,76 MLWS	42,75	7	36	130	36	
21	-42,01 MLWS	43,00	7	36	137	36	
22	-42,26 MLWS	43,25	7	36	144	36	
23	-42,51 MLWS	43,50	9	36	153	28	
24	-42,76 MLWS	43,75	10	36	163	25	
25	-43,01 MLWS	44,00	10	36	173	25	
26	-43,26 MLWS	44,25	10	36	183	25	
27	-43,51 MLWS	44,50	12	36	195	21	
28	-43,76 MLWS	44,75	12	36	207	21	
29	-44,01 MLWS	45,00	12	36	219	21	
30	-44,26 MLWS	45,25	10	36	229	25	
31	-44,51 MLWS	45,50	10	36	239	25	
32	-44,76 MLWS	45,75	10	36	249	25	
33	-45,01 MLWS	46,00	10	36	259	25	
34	-45,26 MLWS	46,25	12	36	271	21	
35	-45,51 MLWS	46,50	12	36	283	21	
36	-45,76 MLWS	46,75	14	36	297	18	
37	-46,01 MLWS	47,00	16	36	313	16	
38	-46,26 MLWS	47,25	14	36	327	18	
39	-46,51 MLWS	47,50	14	36	341	18	
40	-46,76 MLWS	47,75	14	36	355	18	
41	-47,01 MLWS	48,00	14	36	369	18	
42	-47,26 MLWS	48,25	18	36	387	14	
43	-47,51 MLWS	48,50	18	36	405	14	
44	-47,76 MLWS	48,75	20	36	425	13	
45	-48,01 MLWS	49,00	18	36	443	14	
46	-48,26 MLWS	49,25	20	36	463	13	
47	-48,51 MLWS	49,50	22	36	485	11	
