N°	Toe Level	Graduation	Blow_Count	Energy(kJ)	Cumulative_blow_Count	Penetration_per_blow(mm/blow)	comments
1	-38,73 MLWS	39,75					
2	-38,98 MLWS	40,00	6	36	6	42	
3	-39,23 MLWS	40,25	8	36	14	31	
4	-39,48 MLWS	40,50	8	36	22	31	
5	-39,73 MLWS	40,75	7	36	29	36	
6	-39,98 MLWS	41,00	6	36	35	42	
7	-40,23 MLWS	41,25	6	36	41	42	
8	-40,48 MLWS	41,50	6	36	47	42	
9	-40,73 MLWS	41,75	5	36	52	50	
10	-40,98 MLWS	42,00	5	36	57	50	
11	-41,23 MLWS	42,25	5	36	62	50	
12	-41,48 MLWS	42,50	7	36	69	36	
13	-41,73 MLWS	42,75	6	36	75	42	
14	-41,98 MLWS	43,00	7	36	82	36	
15	-42,23 MLWS	43,25	7	36	89	36	
16	-42,48 MLWS	43,50	7	36	96	36	
17	-42,73 MLWS	43,75	9	36	105	28	
18	-42,98 MLWS	44,00	12	36	117	21	
19	-43,23 MLWS	44,25	12	36	129	21	
20	-43,48 MLWS	44,50	9	36	138	28	
21	-43,73 MLWS	44,75	11	36	149	23	
22	-43,98 MLWS	45,00	14	36	163	18	
23	-44,23 MLWS	45,25	12	36	175	21	
24	-44,48 MLWS	45,50	12	36	187	21	
25	-44,73 MLWS	45,75	10	36	197	25	
26	-44,98 MLWS	46,00	10	36	207	25	
27	-45,23 MLWS	46,25	10	36	217	25	
28	-45,48 MLWS	46,50	10	36	227	25	
29	-45,73 MLWS	46,75	10	36	237	25	
30	-45,98 MLWS	47,00	12	36	249	21	
31	-46,23 MLWS	47,25	10	36	259	25	
32	-46,48 MLWS	47,50	12	36	271	21	
33	-46,73 MLWS	47,75	12	36	283	21	
34	-46,98 MLWS	48,00	12	36	295	21	
35	-47,23 MLWS	48,25	12	36	307	21	
36	-47,48 MLWS	48,50	14	36	321	18	
37	-47,73 MLWS	48,75	14	36	335	18	
38	-47,98 MLWS	49,00	16	36	351	16	
39	-48,23 MLWS	49,25	16	36	367	16	
40	-48,48 MLWS	49,50	16	36	383	16	
41	-48,73 MLWS	49,75	16	36	399	16	
42	-48,98 MLWS	50,00	18	36	417	14	
43	-49,23 MLWS	50,25	18	36	435	14	
44	-49,48 MLWS	50,50	18	36	453	14	
45	-49,73 MLWS	50,75	18	36	471	14	
46	-49,98 MLWS	51,00	18	36	489	14	
47	-50,23 MLWS	51,25	18	36	507	14	
48	-50,48 MLWS	51,50	18	36	525	14	
49	-50,73 MLWS	51,75	18	36	543	14	
50	-50,98 MLWS	52,00	18	36	561	14	
51	-51,23 MLWS	52,25	18	36	579	13,9	
52	-51,48 MLWS	52,50	18	36	597	13,9	
53	-51,73 MLWS	52,75	22	36	619	11,4	
54	-51,98 MLWS	53,00	26	36	645	9,6	
55	-52,23 MLWS	53,25	28	36	673	8,9	
56	-52,48 MLWS	53,50	24	36	697	10,4	
57	-52,73 MLWS	53,75	24	36	721	10,4	
58	-52,98 MLWS	54,00	34	36	755	7,4	
59	-53,23 MLWS	54,25	30	40	785	8,3	
60	-53,48 MLWS	54,50	28	40	813	8,9	
61	-53,73 MLWS	54,75	28	40	841	8,9	
62	-53,98 MLWS	55,00	26	40	867	9,6	
63	-54,23 MLWS	55,25	30	40	897	8,3	
64	-54,48 MLWS	55,50	30	40	927	8,3	
65	-54,73 MLWS	55,75	30	40	957	8,3	
66	-54,98 MLWS	56,00	30	40	987	8,3	
67	-55,23 MLWS	56,25	30	40	1.017	8,3	
68	-55,48 MLWS	56,50	30	40	1.047	8,3	
69	-55,73 MLWS	56,75	30	40	1.077	8,3	
70	-55,98 MLWS	57,00	30	60	1.107	8,3	
71	-56,23 MLWS	57,25	28	60	1.135	8,9	
72	-56,48 MLWS	57,50	28	60	1.163	8,9	
73	-56,73 MLWS	57,75	30	60	1.193	8,3	
74	-56,98 MLWS	58,00	32	60	1.225	7,8	
75	-57,23 MLWS	58,25	30	60	1.255	8,3	
76	-57,48 MLWS	58,50	30	60	1.285	8,3	
77	-57,73 MLWS	58,75	28	60	1.313	8,9	
78	-57,98 MLWS	59,00	28	60	1.341	8,9	
79	-58,23 MLWS	59,25	28	75	1.369	8,9	
80	-58,48 MLWS	59,50	28	75	1.397	8,9	
81	-58,73 MLWS	59,75	28	80	1.425	8,9	
82	-58,98 MLWS	60,00	28	80	1.453	8,9	
83	-59,23 MLWS	60,25	26	90	1.479	9,6	
84	-59,48 MLWS	60,50	26	90	1.505	9,6	
85	-59,73 MLWS	60,75	26	100	1.531	9,6	
86	-59,98 MLWS	61,00	28	100	1.559	8,9	
87	-60,23 MLWS	61,25	26	100	1.585	9,6	
88	-60,48 MLWS	61,50	26	100	1.611	9,6	
89	-60,73 MLWS	61,75	26	100	1.637	9,6	
90	-60,98 MLWS	62,00	26	100	1.663	9,6	
91	-61,23 MLWS	62,25	24	100	1.687	10,4	
92	-61,48 MLWS	62,50	24	100	1.711	10,4	
93	-61,73 MLWS	62,75	24	100	1.735	10,4	
94	-61,98 MLWS	63,00	28	100	1.763	8,9	
95	-62,23 MLWS	63,25	28	110	1.791	8,9	
96	-62,48 MLWS	63,50	28	110	1.819	8,9	
97	-62,73 MLWS	63,75	28	110	1.847	8,9	
98	-62,98 MLWS	64,00	28	110	1.875	8,9	
99	-63,23 MLWS	64,25	28	120	1.903	8,9	
100	-63,48 MLWS	64,5	30	120	1.933	8,3	
101	-63,73 MLWS	64,75	30	130	1.963	8,3	
102	-63,98 MLWS	65,00	26	130	1.989	9,6	
103	-64,23 MLWS	65,25	28	140	2.017	8,9	
104	-64,48 MLWS	65,50	30	140	2.047	8,3	
105	-64,73 MLWS	65,75	30	140	2.077	8,3	
106	-64,98 MLWS	66,00	30	140	2.107	8,3	
107	-65,23 MLWS	66,25	30	140	2.137	8,3	
108	-65,48 MLWS	66,50	32	140	2.169	7,8	
109	-65,73 MLWS	66,75	32	160	2.201	7,8	
110	-65,98 MLWS	67,00	30	160	2.231	8,3	
111	-66,23 MLWS	67,25	30	160	2.261	8,3	
112	-66,48 MLWS	67,50	28	160	2.289	8,9	
113	-66,73 MLWS	67,75	28	170	2.317	8,9	
114	-66,98 MLWS	68,00	28	170	2.345	8,9	
115	-67,23 MLWS	68,25	28	180	2.373	8,9	
116	-67,48 MLWS	68,50	28	180	2.401	8,9	
117	-67,73 MLWS	68,75	30	180	2.431	8,3	
118	-67,98 MLWS	69,00	30	180	2.461	8,3	
119	-68,23 MLWS	69,25	28	190	2.489	8,9	
120	-68,48 MLWS	69,50	28	190	2.517	8,9	
121	-68,73 MLWS	69,75	28	190	2.545	8,9	
122	-68,98 MLWS	70,00	26	190	2.571	9,6	
123	-69,23 MLWS	70,25	28	190	2.599	8,9	
124	-69,48 MLWS	70,50	28	190	2.627	8,9	
125	-69,73 MLWS	70,75	28	190	2.655	8,9	
126	-69,98 MLWS	71,00	28	190	2.683	8,9	
127	-70,23 MLWS	71,25	30	190	2.713	8,3	
128	-70,48 MLWS	71,50	26	200	2.739	9,6	
129	-70,73 MLWS	71,75	30	200	2.769	8,3	
130	-70,98 MLWS	72,00	30	200	2.799	8,3	
131	-71,23 MLWS	72,25	28	200	2.827	8,9	
132	-71,48 MLWS	72,50	30	200	2.857	8,3	
133	-71,73 MLWS	72,75	30	200	2.887	8,3	
134	-71,98 MLWS	73,00	28	200	2.915	8,9	
135	-72,23 MLWS	73,25	28	200	2.943	8,9	
136	-72,48 MLWS	73,50	28	200	2.971	8,9	
137	-72,73 MLWS	73,75	28	200	2.999	8,9	
138	-72,98 MLWS	74,00	28	200	3.027	8,9	
139	-73,23 MLWS	74,25	28	200	3.055	8,9	
140	-73,48 MLWS	74,50	28	200	3.083	8,9	
141	-73,73 MLWS	74,75	28	220	3.111	8,9	
142	-73,98 MLWS	75,00	26	220	3.137	9,6	
143	-74,23 MLWS	75,25	26	220	3.163	9,6	
144	-74,48 MLWS	75,50	32	220	3.195	7,8	
145	-74,73 MLWS	75,75	30	230	3.225	8,3	
146	-74,98 MLWS	76,00	28	230	3.253	8,9	
147	-75,23 MLWS	76,25	28	230	3.281	8,9	
148	-75,48 MLWS	76,50	28	230	3.309	8,9	
149	-75,73 MLWS	76,75	28	230	3.337	8,9	
